CWE190_Integer_Overflow_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE190_Integer_Overflow__char_rand_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_52a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_02.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_53a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__char_rand_square_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__char_rand_multiply_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_41.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_68a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_15.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_15.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_03.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_53a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_33.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_41.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_02.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__char_fscanf_add_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_52a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_02.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_03.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_68a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_02.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_54a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_65a.c,Memory leak,Dead assignment,Fail
