CWE126_Buffer_Overread_s01

Total files, 960

Files not reported, 720

Total OKs, 0, 0%
Total Fails, 240, 25%

File, Expected Bugs, Found Bugs, Bug was found?
CWE126_Buffer_Overread__char_alloca_memmove_14.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_fscanf_04.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_33.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_01.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_memmove_11.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_rand_06.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_44.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_65a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_21.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_12.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_53a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_74a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_45.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memmove_14.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_15.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_12.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_21.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_81a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_52a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_72a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_33.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_51a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_41.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_12.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_31.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_53a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_07.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_large_03.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_03.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_18.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_13.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__char_alloca_memmove_13.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_large_16.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_65a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_45.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_67a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_18.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_67a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_memcpy_10.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_large_65a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_32.c,Memory leak,Dead initialization,Fail
CWE126_Buffer_Overread__CWE129_rand_32.c,Memory leak,Dead initialization,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_73a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_04.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_04.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_82a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memmove_09.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_fscanf_74a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_73a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_16.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_04.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_68a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_34.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_68a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_15.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_loop_07.c,Memory leak,Dereference of undefined pointer value,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_81a.cpp,Memory leak,Dead assignment,Fail
