CWE369_Divide_by_Zero_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE369_Divide_by_Zero__float_zero_44.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_68a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_45.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_01.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_02.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_74a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_02.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_52a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_74a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_82a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_44.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_01.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_53a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_15.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_18.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_53a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_12.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_67a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_66a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_74a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_52a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_21.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_12.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_12.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_68a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_01.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_45.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_54a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_73a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_12.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_connect_socket_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_34.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_listenSocket_45.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_06.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_21.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_44.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_73a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_02.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_31.c,Division by zero,Dead assignment,Fail
